,census_tract,code_simple,score
1528,17015.0,31.0,63.3966269576
1529,17018.0,31.0,63.2647200816
1530,17019.0,31.0,64.841912903
1531,17020.0,31.0,80.7042900746
1532,17022.0,31.0,56.3577509315
1533,17029.0,31.0,62.371281824
1534,17030.0,31.0,76.291120527
1535,17031.0,31.0,61.9770101889
1536,17032.0,31.0,50.4757787056
1537,17033.0,31.0,49.7175000209
1538,17034.0,31.0,54.3629283477
1539,17035.0,31.0,58.5257191405
1540,17036.0,31.0,48.1412348165
1541,17037.0,31.0,47.6313907154
1542,17039.0,31.0,57.0842869249
1543,17042.0,31.0,56.2102908001
1544,17043.0,31.0,58.8682833171
1545,17044.0,31.0,62.8605996002
1546,17045.0,31.0,50.5854757742
1547,17046.0,31.0,57.7722229984
1548,17047.0,31.0,55.1558392702
1549,17050.0,31.0,70.9926767906
1550,17051.0,31.0,67.1757178193
1551,17052.0,31.0,69.6415834197
1552,17054.0,31.0,76.9110228509
1553,17055.0,31.0,50.3648097196
1554,17056.0,31.0,50.6610656202
1555,17403.0,31.0,0.837477700675
1556,18802.0,31.0,57.5292543028
1557,19103.0,31.0,38.2781715182
1558,19905.0,31.0,42.8434759035
1559,20017.0,31.0,50.9432658704
1560,20404.0,31.0,43.160458601
1561,20706.0,31.0,50.7344749154
1562,20707.0,31.0,87.3699788156
1563,20709.0,31.0,96.6906231162
1564,20710.0,31.0,35.4233923372
1565,21100.0,31.0,55.176980005
1566,21302.0,31.0,65.8805188922
1567,21400.0,31.0,52.3544955169
1568,21500.0,31.0,58.7399587269
1569,21800.0,31.0,77.8003761328
1570,100.0,32.0,51.0367829988
1571,201.0,32.0,49.3234584023
1572,202.0,32.0,46.8997246213
1573,300.0,32.0,59.7352188693
1574,400.0,32.0,49.3718661013
1575,500.0,32.0,58.1993240503
1576,600.0,32.0,60.3378038803
1577,700.0,32.0,52.3758999853
1578,800.0,32.0,62.5401371618
1579,900.0,32.0,69.0213530972
1580,1000.0,32.0,70.0213668349
1581,1100.0,32.0,62.7090122133
1582,1200.0,32.0,62.4740667495
1583,1300.0,32.0,55.5768795193
1584,1400.0,32.0,56.0168135223
1585,1500.0,32.0,70.3592349316
1586,1600.0,32.0,46.5087288303
1587,1700.0,32.0,73.0726383878
1588,1800.0,32.0,51.7001591424
1589,1900.0,32.0,60.1069776042
1590,2001.0,32.0,60.8312935158
1591,2002.0,32.0,46.2899520662
1592,2100.0,32.0,49.0772283899
1593,2201.0,32.0,60.31377124
1594,2202.0,32.0,38.5833433575
1595,2301.0,32.0,60.5206544624
1596,2302.0,32.0,41.9889840712
1597,2401.0,32.0,55.0778043559
1598,2402.0,32.0,59.9508372889
1599,2501.0,32.0,55.6340963712
1600,2502.0,32.0,54.1993592603
1601,2601.0,32.0,53.6978016517
1602,2602.0,32.0,74.2417701452
1603,2702.0,32.0,55.5835872891
1604,2703.0,32.0,59.2408028981
1605,2705.0,32.0,63.8303330743
1606,2707.0,32.0,60.1136188017
1607,2708.0,32.0,61.426548344
1608,2709.0,32.0,68.3477854264
1609,2710.0,32.0,63.6203149384
1610,2711.0,32.0,56.4018333246
1611,2712.0,32.0,63.1667133655
1612,2801.0,32.0,54.6413592606
1613,2803.0,32.0,60.354065386
1614,2804.0,32.0,50.916231751
1615,2902.0,32.0,68.6943344266
1616,2903.0,32.0,72.8560722902
1617,2904.0,32.0,50.2791850111
1618,2905.0,32.0,54.7237889829
1619,3001.0,32.0,64.9980118687
1620,3003.0,32.0,47.9647555099
1621,3004.0,32.0,49.5191512191
1622,3101.0,32.0,57.4342726728
1623,3103.0,32.0,63.3088944732
1624,3105.0,32.0,64.5679212958
1625,3107.0,32.0,62.2866323038
1626,3109.0,32.0,60.8262597448
1627,3111.0,32.0,41.0339714897
1628,3112.0,32.0,67.104509624
1629,3113.0,32.0,76.0172370228
1630,3114.0,32.0,55.9040853955
1631,3115.0,32.0,52.5346752226
1632,3201.0,32.0,71.225786601
1633,3202.0,32.0,64.5487165344
1634,3208.0,32.0,61.3355359801
1635,3209.0,32.0,57.7959070259
1636,3211.0,32.0,50.8297914079
1637,3212.0,32.0,75.5101671894
1638,3213.0,32.0,62.9543288248
1639,3214.0,32.0,48.1107216915
1640,3301.0,32.0,59.7492863795
1641,3303.0,32.0,80.721131357
1642,3304.0,32.0,50.6250500451
1643,3305.0,32.0,76.2560395669
1644,3401.0,32.0,52.8432487714
1645,3403.0,32.0,46.6718540673
1646,3404.0,32.0,71.6213035621
1647,3501.0,32.0,47.5631776761
1648,3502.0,32.0,45.6391383788
1649,3601.0,32.0,40.0037247069
1650,3602.0,32.0,54.4199385465
1651,3603.0,32.0,67.420472294
1652,3800.0,32.0,57.1656164127
1653,3901.0,32.0,48.3617357441
1654,3902.0,32.0,47.6776456255
1655,4000.0,32.0,56.8619250072
1656,4100.0,32.0,47.8839965611
1657,4200.0,32.0,55.6637449357
1658,4300.0,32.0,52.0005469584
1659,4400.0,32.0,57.6963530891
1660,4501.0,32.0,53.9101323361
1661,4600.0,32.0,49.3066702208
1662,4700.0,32.0,54.667210947
1663,4800.0,32.0,45.6606098546
1664,4900.0,32.0,79.072430845
1665,5000.0,32.0,39.3967185844
1666,5100.0,32.0,45.3387662032
1667,5200.0,32.0,69.7076816109
1668,5300.0,32.0,57.0981078052
1669,5400.0,32.0,56.5645420967
1670,5500.0,32.0,81.809123765
1671,5600.0,32.0,55.732919384
1672,5700.0,32.0,51.913648995
1673,5800.0,32.0,52.1124725044
1674,5900.0,32.0,56.0853618306
1675,6000.0,32.0,63.3415443017
1676,6100.0,32.0,61.2953446363
1677,6200.0,32.0,80.1400491214
1678,6300.0,32.0,61.3652002246
1679,6500.0,32.0,56.8920181717
1680,6600.0,32.0,38.1308549781
1681,6801.0,32.0,65.6807457461
1682,6802.0,32.0,53.0754536031
1683,6900.0,32.0,53.4139886115
1684,7002.0,32.0,58.2499015251
1685,7100.0,32.0,53.0214238026
1686,7200.0,32.0,53.5680735443
1687,7301.0,32.0,66.2500673587
1688,7302.0,32.0,55.1389831331
1689,7400.0,32.0,56.3041654081
1690,7501.0,32.0,58.5626254657
1691,7502.0,32.0,49.1030355131
1692,7600.0,32.0,46.6494725087
1693,7701.0,32.0,78.9077297605
1694,7702.0,32.0,67.093284917
1695,7800.0,32.0,54.4701662204
1696,7903.0,32.0,62.1928398855
1697,7905.0,32.0,51.3761373607
1698,7907.0,32.0,64.5139322663
1699,7908.0,32.0,58.0173722196
1700,7910.0,32.0,63.6879855667
1701,8002.0,32.0,61.3361424121
1702,8003.0,32.0,42.4168631324
1703,8006.0,32.0,71.3645408929
1704,8101.0,32.0,61.5583349818
1705,8102.0,32.0,64.3987765031
1706,8200.0,32.0,63.104058301
1707,8301.0,32.0,55.0629285747
1708,8303.0,32.0,63.0019407466
1709,8305.0,32.0,70.1313724789
1710,8306.0,32.0,59.7107916708
1711,8307.0,32.0,56.4822666642
1712,8310.0,32.0,63.0574395481
1713,8311.0,32.0,63.071846201
1714,8312.0,32.0,56.7907609547
1715,8313.0,32.0,66.363943388
1716,8324.0,32.0,75.4986295546
1717,8327.0,32.0,52.8273796481
1718,8328.0,32.0,68.597086754
1719,8329.0,32.0,61.3832822597
1720,8330.0,32.0,63.0655489651
1721,8331.0,32.0,64.812829086
1722,8333.0,32.0,60.9690115818
1723,8335.0,32.0,54.1996415543
1724,8336.0,32.0,41.3856831662
1725,8337.0,32.0,52.1295968996
1726,8339.0,32.0,53.679972016
1727,8340.0,32.0,55.764410585
1728,8341.0,32.0,38.4928503604
1729,8343.0,32.0,64.8012447284
1730,8344.0,32.0,53.6551688703
1731,8345.0,32.0,42.8835379819
1732,8346.0,32.0,55.9325139352
1733,8347.0,32.0,58.6460307087
1734,8348.0,32.0,57.6245977809
1735,8349.0,32.0,57.2437609842
1736,8350.0,32.0,60.870646872
1737,8351.0,32.0,48.1613875287
1738,8352.0,32.0,41.3967009344
1739,8353.0,32.0,50.0645232856
1740,8354.0,32.0,65.8761282903
1741,8355.0,32.0,53.5948209115
1742,8356.0,32.0,65.6885356566
1743,8357.0,32.0,48.1498804325
1744,8358.0,32.0,49.0490583829
1745,8359.0,32.0,54.7513962783
1746,8360.0,32.0,55.0434216526
1747,8361.0,32.0,62.9686777099
1748,8362.0,32.0,65.8941875095
1749,8363.0,32.0,55.2939830816
1750,8364.0,32.0,58.5671204073
1751,8365.0,32.0,43.5402220919
1752,8366.0,32.0,53.5176763925
1753,8501.0,32.0,48.4394252135
1754,8502.0,32.0,60.2080090285
1755,8503.0,32.0,49.562269502
1756,8504.0,32.0,50.2728819223
1757,8505.0,32.0,62.8142268136
1758,8506.0,32.0,56.3426580077
1759,8507.0,32.0,61.7590614624
1760,8509.0,32.0,57.1817937538
1761,8510.0,32.0,45.4370953163
1762,8511.0,32.0,67.3661024114
1763,8512.0,32.0,50.2855432449
1764,8513.0,32.0,59.1856802564
1765,8600.0,32.0,46.1408033046
1766,8701.0,32.0,60.9196974099
1767,8702.0,32.0,53.3488917715
1768,8800.0,32.0,42.4996602988
1769,8901.0,32.0,48.3393915536
1770,8902.0,32.0,52.9594858305
1771,9000.0,32.0,60.1235547335
1772,9101.0,32.0,56.4761186129
1773,9102.0,32.0,70.3381354702
1774,9103.0,32.0,51.9569565242
1775,9104.0,32.0,55.9667907726
1776,9106.0,32.0,41.5206394932
1777,9107.0,32.0,49.8053093952
1778,9201.0,32.0,46.4432129143
1779,9202.0,32.0,69.3220345021
1780,9301.0,32.0,53.6562302876
1781,9304.0,32.0,60.5657281985
1782,9305.0,32.0,45.2228795859
1783,9306.0,32.0,57.3292955437
1784,9400.0,32.0,57.8577610061
1785,9502.0,32.0,49.3425375003
1786,9504.0,32.0,54.7775859809
1787,9505.0,32.0,51.2209351161
1788,9506.0,32.0,46.0085018396
1789,9507.0,32.0,44.542596459
1790,9509.0,32.0,45.7421643363
1791,9510.0,32.0,72.7021244426
1792,9511.0,32.0,79.4059171676
1793,9602.0,32.0,53.0104666165
1794,9603.0,32.0,56.8369146363
1795,9604.0,32.0,61.6330630525
1796,9703.0,32.0,59.5844488694
1797,9704.0,32.0,54.589388005
1798,9705.0,32.0,58.2593279462
1799,9706.0,32.0,59.6104788004
1800,9801.0,32.0,47.9473920327
1801,9802.0,32.0,57.3411579718
1802,9804.0,32.0,62.7908725387
1803,9805.0,32.0,57.2484245616
1804,9902.0,32.0,34.5344648001
1805,10001.0,32.0,57.1310564124
1806,10003.0,32.0,78.441532138
1807,10004.0,32.0,53.5753388017
1808,10005.0,32.0,53.4862629085
1809,10009.0,32.0,53.2206632818
1810,10010.0,32.0,63.8381609635
1811,10011.0,32.0,71.5504913512
1812,10012.0,32.0,53.978811749
1813,10013.0,32.0,73.3605237795
1814,10014.0,32.0,59.3862177867
1815,10015.0,32.0,53.4916146298
1816,10103.0,32.0,60.7150527391
1817,10104.0,32.0,68.801722807
1818,10106.0,32.0,60.9079562947
1819,10107.0,32.0,60.3756312588
1820,10109.0,32.0,68.3856494427
1821,10110.0,32.0,58.3228248776
1822,10111.0,32.0,57.6947783614
1823,10112.0,32.0,73.1404512724
1824,10800.0,32.0,83.0095833364
1825,11000.0,32.0,50.8210861149
1826,11100.0,32.0,94.7334584704
1827,11300.0,32.0,42.643815661
1828,11902.0,32.0,94.0002528816
1829,13205.0,32.0,34.2614819793
1830,13313.0,32.0,33.3556148457
1831,13421.0,32.0,26.3072992088
1832,13604.0,32.0,18.1643756442
1833,14102.0,32.0,56.0724931386
1834,14500.0,32.0,55.9596954561
1835,14803.0,32.0,94.3604625446
1836,14806.0,32.0,33.5820828896
1837,15000.0,32.0,36.5532896467
1838,15501.0,32.0,55.7369629459
1839,16502.0,32.0,5.41603314033
1840,17006.0,32.0,50.3221194893
1841,17014.0,32.0,56.0357272358
1842,17015.0,32.0,63.4707558662
1843,17018.0,32.0,63.3388489901
1844,17019.0,32.0,64.9160418116
1845,17020.0,32.0,80.7784189831
1846,17022.0,32.0,56.43187984
1847,17029.0,32.0,62.4454107325
1848,17030.0,32.0,76.3652494355
1849,17031.0,32.0,62.0511390975
1850,17032.0,32.0,50.5499076142
1851,17033.0,32.0,49.7916289295
1852,17034.0,32.0,54.4370572563
1853,17035.0,32.0,58.599848049
1854,17036.0,32.0,48.215363725
1855,17037.0,32.0,47.705519624
1856,17039.0,32.0,57.1584158334
1857,17042.0,32.0,56.2844197086
1858,17043.0,32.0,58.9424122257
1859,17044.0,32.0,62.9347285088
1860,17045.0,32.0,50.6596046827
1861,17046.0,32.0,57.846351907
1862,17047.0,32.0,55.2299681788
1863,17050.0,32.0,71.0668056991
1864,17051.0,32.0,67.2498467279
1865,17052.0,32.0,69.7157123282
1866,17054.0,32.0,76.9851517595
1867,17055.0,32.0,50.4389386281
1868,17056.0,32.0,50.7351945287
1869,17403.0,32.0,0.911606609213
1870,18802.0,32.0,57.6033832114
1871,19103.0,32.0,38.3523004267
1872,19905.0,32.0,42.917604812
1873,20017.0,32.0,51.017394779
1874,20404.0,32.0,43.2345875096
1875,20706.0,32.0,50.808603824
1876,20707.0,32.0,87.4441077241
1877,20709.0,32.0,96.7647520247
1878,20710.0,32.0,35.4975212457
1879,21100.0,32.0,55.2511089136
1880,21302.0,32.0,65.9546478007
1881,21400.0,32.0,52.4286244255
1882,21500.0,32.0,58.8140876354
1883,21800.0,32.0,77.8745050414
1884,100.0,33.0,51.3095358348
1885,201.0,33.0,49.5962112382
1886,202.0,33.0,47.1724774572
1887,300.0,33.0,60.0079717052
1888,400.0,33.0,49.6446189373
1889,500.0,33.0,58.4720768863
1890,600.0,33.0,60.6105567163
1891,700.0,33.0,52.6486528212
1892,800.0,33.0,62.8128899978
1893,900.0,33.0,69.2941059332
1894,1000.0,33.0,70.2941196709
1895,1100.0,33.0,62.9817650492
1896,1200.0,33.0,62.7468195854
1897,1300.0,33.0,55.8496323553
1898,1400.0,33.0,56.2895663583
1899,1500.0,33.0,70.6319877676
1900,1600.0,33.0,46.7814816662
1901,1700.0,33.0,73.3453912237
1902,1800.0,33.0,51.9729119783
1903,1900.0,33.0,60.3797304402
1904,2001.0,33.0,61.1040463518
1905,2002.0,33.0,46.5627049021
1906,2100.0,33.0,49.3499812258
1907,2201.0,33.0,60.5865240759
1908,2202.0,33.0,38.8560961935
1909,2301.0,33.0,60.7934072983
1910,2302.0,33.0,42.2617369072
1911,2401.0,33.0,55.3505571918
1912,2402.0,33.0,60.2235901249
1913,2501.0,33.0,55.9068492072
1914,2502.0,33.0,54.4721120963
1915,2601.0,33.0,53.9705544877
1916,2602.0,33.0,74.5145229812
1917,2702.0,33.0,55.8563401251
1918,2703.0,33.0,59.5135557341
1919,2705.0,33.0,64.1030859103
1920,2707.0,33.0,60.3863716377
1921,2708.0,33.0,61.6993011799
1922,2709.0,33.0,68.6205382623
1923,2710.0,33.0,63.8930677744
1924,2711.0,33.0,56.6745861606
1925,2712.0,33.0,63.4394662014
1926,2801.0,33.0,54.9141120965
1927,2803.0,33.0,60.626818222
1928,2804.0,33.0,51.188984587
1929,2902.0,33.0,68.9670872625
1930,2903.0,33.0,73.1288251261
1931,2904.0,33.0,50.551937847
1932,2905.0,33.0,54.9965418189
1933,3001.0,33.0,65.2707647046
1934,3003.0,33.0,48.2375083459
1935,3004.0,33.0,49.791904055
1936,3101.0,33.0,57.7070255087
1937,3103.0,33.0,63.5816473091
1938,3105.0,33.0,64.8406741317
1939,3107.0,33.0,62.5593851398
1940,3109.0,33.0,61.0990125807
1941,3111.0,33.0,41.3067243256
1942,3112.0,33.0,67.3772624599
1943,3113.0,33.0,76.2899898588
1944,3114.0,33.0,56.1768382315
1945,3115.0,33.0,52.8074280586
1946,3201.0,33.0,71.498539437
1947,3202.0,33.0,64.8214693703
1948,3208.0,33.0,61.6082888161
1949,3209.0,33.0,58.0686598619
1950,3211.0,33.0,51.1025442438
1951,3212.0,33.0,75.7829200254
1952,3213.0,33.0,63.2270816608
1953,3214.0,33.0,48.3834745275
1954,3301.0,33.0,60.0220392154
1955,3303.0,33.0,80.993884193
1956,3304.0,33.0,50.897802881
1957,3305.0,33.0,76.5287924029
1958,3401.0,33.0,53.1160016073
1959,3403.0,33.0,46.9446069032
1960,3404.0,33.0,71.8940563981
1961,3501.0,33.0,47.835930512
1962,3502.0,33.0,45.9118912147
1963,3601.0,33.0,40.2764775429
1964,3602.0,33.0,54.6926913824
1965,3603.0,33.0,67.6932251299
1966,3800.0,33.0,57.4383692487
1967,3901.0,33.0,48.6344885801
1968,3902.0,33.0,47.9503984614
1969,4000.0,33.0,57.1346778432
1970,4100.0,33.0,48.156749397
1971,4200.0,33.0,55.9364977716
1972,4300.0,33.0,52.2732997944
1973,4400.0,33.0,57.969105925
1974,4501.0,33.0,54.1828851721
1975,4600.0,33.0,49.5794230567
1976,4700.0,33.0,54.9399637829
1977,4800.0,33.0,45.9333626906
1978,4900.0,33.0,79.3451836809
1979,5000.0,33.0,39.6694714203
1980,5100.0,33.0,45.6115190392
1981,5200.0,33.0,69.9804344469
1982,5300.0,33.0,57.3708606412
1983,5400.0,33.0,56.8372949326
1984,5500.0,33.0,82.0818766009
1985,5600.0,33.0,56.0056722199
1986,5700.0,33.0,52.186401831
1987,5800.0,33.0,52.3852253404
1988,5900.0,33.0,56.3581146665
1989,6000.0,33.0,63.6142971377
1990,6100.0,33.0,61.5680974722
1991,6200.0,33.0,80.4128019574
1992,6300.0,33.0,61.6379530606
1993,6500.0,33.0,57.1647710077
1994,6600.0,33.0,38.4036078141
1995,6801.0,33.0,65.9534985821
1996,6802.0,33.0,53.3482064391
1997,6900.0,33.0,53.6867414475
1998,7002.0,33.0,58.522654361
1999,7100.0,33.0,53.2941766386
2000,7200.0,33.0,53.8408263802
2001,7301.0,33.0,66.5228201946
2002,7302.0,33.0,55.411735969
2003,7400.0,33.0,56.576918244
2004,7501.0,33.0,58.8353783017
2005,7502.0,33.0,49.375788349
2006,7600.0,33.0,46.9222253446
2007,7701.0,33.0,79.1804825964
2008,7702.0,33.0,67.3660377529
2009,7800.0,33.0,54.7429190563
2010,7903.0,33.0,62.4655927214
2011,7905.0,33.0,51.6488901966
2012,7907.0,33.0,64.7866851022
2013,7908.0,33.0,58.2901250556
2014,7910.0,33.0,63.9607384026
2015,8002.0,33.0,61.6088952481
2016,8003.0,33.0,42.6896159683
2017,8006.0,33.0,71.6372937289
2018,8101.0,33.0,61.8310878177
2019,8102.0,33.0,64.671529339
2020,8200.0,33.0,63.3768111369
2021,8301.0,33.0,55.3356814107
2022,8303.0,33.0,63.2746935825
2023,8305.0,33.0,70.4041253148
2024,8306.0,33.0,59.9835445067
2025,8307.0,33.0,56.7550195002
2026,8310.0,33.0,63.330192384
2027,8311.0,33.0,63.3445990369
2028,8312.0,33.0,57.0635137906
2029,8313.0,33.0,66.636696224
2030,8324.0,33.0,75.7713823905
2031,8327.0,33.0,53.100132484
2032,8328.0,33.0,68.86983959
2033,8329.0,33.0,61.6560350957
2034,8330.0,33.0,63.3383018011
2035,8331.0,33.0,65.0855819219
2036,8333.0,33.0,61.2417644177
2037,8335.0,33.0,54.4723943903
2038,8336.0,33.0,41.6584360022
2039,8337.0,33.0,52.4023497355
2040,8339.0,33.0,53.9527248519
2041,8340.0,33.0,56.0371634209
2042,8341.0,33.0,38.7656031964
2043,8343.0,33.0,65.0739975644
2044,8344.0,33.0,53.9279217063
2045,8345.0,33.0,43.1562908179
2046,8346.0,33.0,56.2052667712
2047,8347.0,33.0,58.9187835446
2048,8348.0,33.0,57.8973506169
2049,8349.0,33.0,57.5165138201
2050,8350.0,33.0,61.1433997079
2051,8351.0,33.0,48.4341403646
2052,8352.0,33.0,41.6694537703
2053,8353.0,33.0,50.3372761215
2054,8354.0,33.0,66.1488811262
2055,8355.0,33.0,53.8675737474
2056,8356.0,33.0,65.9612884925
2057,8357.0,33.0,48.4226332684
2058,8358.0,33.0,49.3218112189
2059,8359.0,33.0,55.0241491142
2060,8360.0,33.0,55.3161744885
2061,8361.0,33.0,63.2414305458
2062,8362.0,33.0,66.1669403454
2063,8363.0,33.0,55.5667359175
2064,8364.0,33.0,58.8398732433
2065,8365.0,33.0,43.8129749278
2066,8366.0,33.0,53.7904292285
2067,8501.0,33.0,48.7121780495
2068,8502.0,33.0,60.4807618644
2069,8503.0,33.0,49.8350223379
2070,8504.0,33.0,50.5456347582
2071,8505.0,33.0,63.0869796495
2072,8506.0,33.0,56.6154108436
2073,8507.0,33.0,62.0318142984
2074,8509.0,33.0,57.4545465898
2075,8510.0,33.0,45.7098481522
2076,8511.0,33.0,67.6388552473
2077,8512.0,33.0,50.5582960808
2078,8513.0,33.0,59.4584330923
2079,8600.0,33.0,46.4135561406
2080,8701.0,33.0,61.1924502459
2081,8702.0,33.0,53.6216446075
2082,8800.0,33.0,42.7724131348
2083,8901.0,33.0,48.6121443895
2084,8902.0,33.0,53.2322386665
2085,9000.0,33.0,60.3963075695
2086,9101.0,33.0,56.7488714488
2087,9102.0,33.0,70.6108883061
2088,9103.0,33.0,52.2297093601
2089,9104.0,33.0,56.2395436086
2090,9106.0,33.0,41.7933923291
2091,9107.0,33.0,50.0780622311
2092,9201.0,33.0,46.7159657503
2093,9202.0,33.0,69.5947873381
2094,9301.0,33.0,53.9289831236
2095,9304.0,33.0,60.8384810345
2096,9305.0,33.0,45.4956324219
2097,9306.0,33.0,57.6020483797
2098,9400.0,33.0,58.130513842
2099,9502.0,33.0,49.6152903363
2100,9504.0,33.0,55.0503388169
2101,9505.0,33.0,51.4936879521
2102,9506.0,33.0,46.2812546756
2103,9507.0,33.0,44.815349295
2104,9509.0,33.0,46.0149171722
2105,9510.0,33.0,72.9748772786
2106,9511.0,33.0,79.6786700035
2107,9602.0,33.0,53.2832194524
2108,9603.0,33.0,57.1096674723
2109,9604.0,33.0,61.9058158885
2110,9703.0,33.0,59.8572017054
2111,9704.0,33.0,54.862140841
2112,9705.0,33.0,58.5320807822
2113,9706.0,33.0,59.8832316364
2114,9801.0,33.0,48.2201448687
2115,9802.0,33.0,57.6139108077
2116,9804.0,33.0,63.0636253746
2117,9805.0,33.0,57.5211773975
2118,9902.0,33.0,34.807217636
2119,10001.0,33.0,57.4038092484
2120,10003.0,33.0,78.7142849739
2121,10004.0,33.0,53.8480916377
2122,10005.0,33.0,53.7590157445
2123,10009.0,33.0,53.4934161177
2124,10010.0,33.0,64.1109137995
2125,10011.0,33.0,71.8232441872
2126,10012.0,33.0,54.2515645849
2127,10013.0,33.0,73.6332766155
2128,10014.0,33.0,59.6589706227
2129,10015.0,33.0,53.7643674658
2130,10103.0,33.0,60.9878055751
2131,10104.0,33.0,69.074475643
2132,10106.0,33.0,61.1807091306
2133,10107.0,33.0,60.6483840947
2134,10109.0,33.0,68.6584022787
2135,10110.0,33.0,58.5955777135
2136,10111.0,33.0,57.9675311974
2137,10112.0,33.0,73.4132041084
2138,10800.0,33.0,83.2823361724
2139,11000.0,33.0,51.0938389508
2140,11100.0,33.0,95.0062113063
2141,11300.0,33.0,42.916568497
2142,11902.0,33.0,94.2730057175
2143,13205.0,33.0,34.5342348153
2144,13313.0,33.0,33.6283676817
2145,13421.0,33.0,26.5800520447
2146,13604.0,33.0,18.4371284802
2147,14102.0,33.0,56.3452459745
2148,14500.0,33.0,56.2324482921
2149,14803.0,33.0,94.6332153805
2150,14806.0,33.0,33.8548357256
2151,15000.0,33.0,36.8260424827
2152,15501.0,33.0,56.0097157819
2153,16502.0,33.0,5.68878597628
2154,17006.0,33.0,50.5948723253
2155,17014.0,33.0,56.3084800717
2156,17015.0,33.0,63.7435087021
2157,17018.0,33.0,63.6116018261
2158,17019.0,33.0,65.1887946475
2159,17020.0,33.0,81.051171819
2160,17022.0,33.0,56.704632676
2161,17029.0,33.0,62.7181635685
2162,17030.0,33.0,76.6380022714
2163,17031.0,33.0,62.3238919334
2164,17032.0,33.0,50.8226604501
2165,17033.0,33.0,50.0643817654
2166,17034.0,33.0,54.7098100922
2167,17035.0,33.0,58.8726008849
2168,17036.0,33.0,48.488116561
2169,17037.0,33.0,47.9782724599
2170,17039.0,33.0,57.4311686694
2171,17042.0,33.0,56.5571725446
2172,17043.0,33.0,59.2151650616
2173,17044.0,33.0,63.2074813447
2174,17045.0,33.0,50.9323575187
2175,17046.0,33.0,58.1191047429
2176,17047.0,33.0,55.5027210147
2177,17050.0,33.0,71.3395585351
2178,17051.0,33.0,67.5225995638
2179,17052.0,33.0,69.9884651642
2180,17054.0,33.0,77.2579045954
2181,17055.0,33.0,50.7116914641
2182,17056.0,33.0,51.0079473646
2183,17403.0,33.0,1.18435944516
2184,18802.0,33.0,57.8761360473
2185,19103.0,33.0,38.6250532627
2186,19905.0,33.0,43.190357648
2187,20017.0,33.0,51.2901476149
2188,20404.0,33.0,43.5073403455
2189,20706.0,33.0,51.0813566599
2190,20707.0,33.0,87.7168605601
2191,20709.0,33.0,97.0375048607
2192,20710.0,33.0,35.7702740817
2193,21100.0,33.0,55.5238617495
2194,21302.0,33.0,66.2274006367
2195,21400.0,33.0,52.7013772614
2196,21500.0,33.0,59.0868404713
2197,21800.0,33.0,78.1472578773
2198,100.0,42.0,51.2267195912
2199,201.0,42.0,49.5133949946
2200,202.0,42.0,47.0896612136
2201,300.0,42.0,59.9251554616
2202,400.0,42.0,49.5618026937
2203,500.0,42.0,58.3892606427
2204,600.0,42.0,60.5277404727
2205,700.0,42.0,52.5658365776
2206,800.0,42.0,62.7300737542
2207,900.0,42.0,69.2112896896
2208,1000.0,42.0,70.2113034273
2209,1100.0,42.0,62.8989488056
2210,1200.0,42.0,62.6640033418
2211,1300.0,42.0,55.7668161117
2212,1400.0,42.0,56.2067501147
2213,1500.0,42.0,70.549171524
2214,1600.0,42.0,46.6986654226
2215,1700.0,42.0,73.2625749801
2216,1800.0,42.0,51.8900957347
2217,1900.0,42.0,60.2969141966
2218,2001.0,42.0,61.0212301082
2219,2002.0,42.0,46.4798886586
2220,2100.0,42.0,49.2671649822
2221,2201.0,42.0,60.5037078323
2222,2202.0,42.0,38.7732799499
2223,2301.0,42.0,60.7105910547
2224,2302.0,42.0,42.1789206636
2225,2401.0,42.0,55.2677409482
2226,2402.0,42.0,60.1407738813
2227,2501.0,42.0,55.8240329636
2228,2502.0,42.0,54.3892958527
2229,2601.0,42.0,53.8877382441
2230,2602.0,42.0,74.4317067376
2231,2702.0,42.0,55.7735238815
2232,2703.0,42.0,59.4307394905
2233,2705.0,42.0,64.0202696667
2234,2707.0,42.0,60.3035553941
2235,2708.0,42.0,61.6164849363
2236,2709.0,42.0,68.5377220188
2237,2710.0,42.0,63.8102515308
2238,2711.0,42.0,56.591769917
2239,2712.0,42.0,63.3566499578
2240,2801.0,42.0,54.8312958529
2241,2803.0,42.0,60.5440019784
2242,2804.0,42.0,51.1061683434
2243,2902.0,42.0,68.884271019
2244,2903.0,42.0,73.0460088825
2245,2904.0,42.0,50.4691216034
2246,2905.0,42.0,54.9137255753
2247,3001.0,42.0,65.187948461
2248,3003.0,42.0,48.1546921023
2249,3004.0,42.0,49.7090878114
2250,3101.0,42.0,57.6242092651
2251,3103.0,42.0,63.4988310655
2252,3105.0,42.0,64.7578578881
2253,3107.0,42.0,62.4765688962
2254,3109.0,42.0,61.0161963372
2255,3111.0,42.0,41.223908082
2256,3112.0,42.0,67.2944462163
2257,3113.0,42.0,76.2071736152
2258,3114.0,42.0,56.0940219879
2259,3115.0,42.0,52.724611815
2260,3201.0,42.0,71.4157231934
2261,3202.0,42.0,64.7386531267
2262,3208.0,42.0,61.5254725725
2263,3209.0,42.0,57.9858436183
2264,3211.0,42.0,51.0197280002
2265,3212.0,42.0,75.7001037818
2266,3213.0,42.0,63.1442654172
2267,3214.0,42.0,48.3006582839
2268,3301.0,42.0,59.9392229718
