,census_tract,code_simple,score
518,9104.0,21.0,57.5748815794
519,9106.0,21.0,31.7548026922
520,9107.0,21.0,38.8495405049
521,9201.0,21.0,15.6853712015
522,9202.0,21.0,43.909800613
523,9301.0,21.0,35.3753941371
524,9304.0,21.0,70.260595574
525,9305.0,21.0,33.6058286051
526,9306.0,21.0,44.3752634341
527,9400.0,21.0,0.00553109897525
528,9502.0,21.0,47.842049264
529,9504.0,21.0,42.4164994477
530,9505.0,21.0,58.6385486649
531,9506.0,21.0,55.7347634462
532,9507.0,21.0,49.6395479701
533,9509.0,21.0,50.7684555714
534,9510.0,21.0,4.05197528666
535,9511.0,21.0,2.20315855504
536,9602.0,21.0,65.97840517
537,9603.0,21.0,56.0497187108
538,9604.0,21.0,55.4341032222
539,9703.0,21.0,65.1185809337
540,9704.0,21.0,60.4934170966
541,9705.0,21.0,60.413656658
542,9706.0,21.0,72.317239008
543,9801.0,21.0,55.1069836079
544,9802.0,21.0,48.1655835862
545,9804.0,21.0,58.599022799
546,9805.0,21.0,57.3762876841
547,10001.0,21.0,38.0363974952
548,10003.0,21.0,28.6711839871
549,10004.0,21.0,18.6367641944
550,10005.0,21.0,11.0100339528
551,10009.0,21.0,8.34175750112
552,10010.0,21.0,17.3535540558
553,10011.0,21.0,23.4446490729
554,10012.0,21.0,12.5098535075
555,10013.0,21.0,13.5782984097
556,10014.0,21.0,22.9893840944
557,10015.0,21.0,24.9383256433
558,10103.0,21.0,22.1920448083
559,10104.0,21.0,42.0119508937
560,10106.0,21.0,18.9920363739
561,10107.0,21.0,17.4072045878
562,10109.0,21.0,7.62923236218
563,10110.0,21.0,12.8538117788
564,10111.0,21.0,13.0844963703
565,10112.0,21.0,3.3436756266
566,10800.0,21.0,58.7431151088
567,11000.0,21.0,43.4270625387
568,11100.0,21.0,52.1949003379
569,11300.0,21.0,6.11360750743
570,11902.0,21.0,42.6453807314
571,13205.0,21.0,1.53132503551
572,13313.0,21.0,13.3550084022
573,13421.0,21.0,40.0464621793
574,13604.0,21.0,40.3773238699
575,14102.0,21.0,32.8723056517
